age,gender,city,annual_income,product_category,purchase_amount,payment_method,is_returned
47,Female,Houston,90106,Home,387.33,Debit Card,TRUE
54,Male,San Antonio,102450,Beauty,878.92,UPI,TRUE
55,Female,New York,92061,Sports,773.54,Debit Card,TRUE
38,Other,Chicago,86917,Beauty,510.97,Credit Card,FALSE
20,Other,Dallas,35250,Electronics,349.49,UPI,FALSE
48,Male,San Diego,136131,Sports,1091.85,Debit Card,TRUE
53,Other,San Antonio,128707,Clothing,41.41,Debit Card,FALSE
36,Male,New York,61334,Sports,401.55,PayPal,TRUE
63,Other,San Jose,90199,Electronics,776.4,UPI,FALSE
26,Male,Philadelphia,144583,Sports,1025.2,Credit Card,TRUE
42,Other,New York,147104,Home,1025.22,UPI,FALSE
62,Male,Los Angeles,110281,Beauty,608.3,PayPal,TRUE
50,Male,Los Angeles,149276,Sports,1016.81,PayPal,FALSE
57,Male,Dallas,35357,Electronics,133.74,Debit Card,TRUE
39,Other,San Diego,61278,Beauty,336.32,Debit Card,TRUE
38,Other,San Antonio,76230,Home,686.05,Credit Card,TRUE
41,Other,Dallas,75249,Electronics,348.68,UPI,FALSE
46,Other,Los Angeles,111389,Clothing,424.15,UPI,TRUE
23,Female,Los Angeles,81207,Electronics,730.85,Debit Card,FALSE
25,Male,Houston,121367,Beauty,200.25,Credit Card,FALSE
44,Male,San Diego,119443,Home,657.66,UPI,FALSE
65,Male,Los Angeles,114500,Electronics,47.01,Debit Card,FALSE
44,Other,Philadelphia,105851,Sports,376.76,UPI,FALSE
37,Female,Chicago,104350,Home,155.81,Debit Card,FALSE
41,Male,Chicago,67767,Home,524.76,PayPal,FALSE
28,Other,Dallas,111085,Home,1028.26,Debit Card,TRUE
63,Male,Chicago,120814,Clothing,1095.32,Credit Card,TRUE
38,Female,Philadelphia,105304,Clothing,151.58,Debit Card,TRUE
60,Male,Philadelphia,71542,Sports,700.01,Debit Card,FALSE
25,Female,Chicago,33266,Sports,138.54,PayPal,TRUE
18,Other,Philadelphia,126796,Home,704,UPI,FALSE
54,Other,San Diego,117410,Home,192.72,Credit Card,FALSE
20,Male,Phoenix,48274,Electronics,330.41,UPI,TRUE
46,Male,San Jose,76844,Clothing,85.01,Debit Card,FALSE
30,Female,Los Angeles,32955,Beauty,33.59,UPI,TRUE
49,Other,New York,71649,Home,437.85,UPI,TRUE
63,Female,Philadelphia,141909,Electronics,623.1,PayPal,FALSE
40,Other,Los Angeles,70381,Clothing,688.31,UPI,FALSE
46,Other,San Antonio,67831,Sports,122.44,Debit Card,TRUE
27,Other,Philadelphia,57234,Electronics,181.53,UPI,TRUE
18,Female,San Antonio,83668,Clothing,540.52,UPI,TRUE
30,Female,Dallas,54380,Sports,454.42,Credit Card,FALSE
55,Other,San Diego,69834,Clothing,352.12,Credit Card,TRUE
27,Other,San Diego,64429,Electronics,202.41,PayPal,FALSE
29,Other,Houston,94472,Electronics,858.43,Credit Card,FALSE
49,Female,San Jose,38745,Sports,235.15,UPI,FALSE
58,Other,Los Angeles,119903,Home,583.35,Credit Card,FALSE
28,Female,San Diego,106238,Clothing,82.16,PayPal,TRUE
21,Other,Philadelphia,65739,Electronics,245.82,PayPal,FALSE
51,Other,Houston,113747,Clothing,1066.48,Credit Card,TRUE
52,Other,Phoenix,72284,Home,632.48,PayPal,TRUE
52,Male,New York,106027,Clothing,386.57,PayPal,FALSE
49,Male,Los Angeles,84000,Clothing,296.95,Debit Card,TRUE
30,Other,Dallas,134216,Beauty,1206.76,Credit Card,FALSE
47,Male,New York,40013,Sports,53.71,PayPal,FALSE
62,Female,San Jose,77522,Beauty,121.12,PayPal,TRUE
63,Male,Houston,69935,Clothing,33.7,Debit Card,TRUE
37,Male,San Antonio,46429,Electronics,104.76,Credit Card,TRUE
48,Male,Los Angeles,129265,Electronics,572.16,Credit Card,FALSE
25,Male,Phoenix,149082,Electronics,399.47,Credit Card,TRUE
56,Male,Chicago,56922,Home,339.17,Credit Card,TRUE
27,Female,San Jose,140868,Home,1058.3,PayPal,TRUE
50,Male,Dallas,132341,Beauty,971.36,Credit Card,TRUE
55,Male,Houston,130039,Home,43.83,Debit Card,TRUE
64,Other,San Diego,42934,Home,397.46,Debit Card,FALSE
61,Female,San Antonio,44067,Sports,86.91,Debit Card,TRUE
44,Female,Los Angeles,44790,Sports,343.17,Credit Card,TRUE
49,Female,Dallas,129912,Electronics,485.9,Credit Card,FALSE
49,Female,San Jose,45167,Home,179.35,UPI,TRUE
53,Female,Houston,83383,Electronics,254.13,UPI,FALSE
29,Female,Los Angeles,31675,Sports,316.35,UPI,TRUE
25,Other,San Jose,48791,Electronics,198.54,Debit Card,TRUE
41,Other,San Antonio,56094,Electronics,197.37,Debit Card,FALSE
64,Other,San Jose,95419,Beauty,279.53,PayPal,FALSE
40,Female,San Diego,92367,Beauty,621.95,PayPal,TRUE
47,Female,San Diego,44160,Clothing,61.71,Debit Card,TRUE
24,Male,San Diego,126704,Electronics,90.97,Debit Card,FALSE
56,Female,San Jose,119024,Beauty,405.18,Credit Card,TRUE
60,Female,San Diego,128514,Clothing,680.55,PayPal,FALSE
49,Female,Dallas,96164,Beauty,265.83,Credit Card,TRUE
45,Female,San Diego,145359,Home,1332.42,UPI,FALSE
47,Other,Phoenix,34716,Clothing,18.12,UPI,FALSE
26,Female,Los Angeles,70954,Beauty,511.87,UPI,FALSE
48,Other,New York,103695,Sports,888.94,PayPal,FALSE
55,Female,Phoenix,79518,Home,496.67,Credit Card,TRUE
55,Female,Philadelphia,35913,Beauty,52.3,Credit Card,FALSE
42,Female,San Antonio,42759,Home,187.96,Credit Card,TRUE
33,Other,Los Angeles,60752,Electronics,398,PayPal,TRUE
39,Female,New York,52253,Sports,20.54,UPI,FALSE
35,Other,New York,32674,Home,229.38,UPI,FALSE
38,Female,Los Angeles,105043,Clothing,121.61,PayPal,FALSE
50,Female,Chicago,136359,Beauty,1049.43,PayPal,FALSE
45,Male,Dallas,56444,Clothing,286.18,PayPal,FALSE
21,Female,Houston,68970,Beauty,687.15,Credit Card,TRUE
55,Other,Dallas,74150,Sports,213.48,UPI,TRUE
40,Female,Dallas,134287,Home,127.75,UPI,FALSE
30,Other,Dallas,84304,Sports,349.23,Debit Card,TRUE
58,Male,San Jose,122187,Sports,642.58,Debit Card,FALSE
35,Other,San Antonio,113614,Beauty,615.86,Credit Card,TRUE
41,Male,Phoenix,90619,Sports,149.33,UPI,FALSE
22,Female,Phoenix,113090,Home,248.22,Debit Card,FALSE
61,Male,Los Angeles,108804,Clothing,273.54,Debit Card,TRUE
33,Female,San Diego,134470,Beauty,1117.02,UPI,FALSE
59,Male,Phoenix,148706,Clothing,83.67,Credit Card,FALSE
35,Other,New York,116333,Sports,651.11,Credit Card,TRUE
23,Male,San Antonio,71144,Home,433.67,Credit Card,FALSE
64,Male,San Jose,140460,Beauty,221.57,Credit Card,FALSE
49,Other,Los Angeles,145941,Home,158.26,PayPal,FALSE
65,Female,Houston,127512,Clothing,320.33,Credit Card,TRUE
31,Female,San Jose,65985,Electronics,297.39,UPI,FALSE
62,Female,San Diego,44806,Clothing,147.93,PayPal,TRUE
41,Female,New York,92288,Beauty,665.73,Credit Card,TRUE
62,Female,Dallas,133389,Sports,904.6,PayPal,FALSE
61,Male,San Diego,45997,Sports,250.32,Credit Card,FALSE
34,Male,Phoenix,69438,Clothing,75.3,Debit Card,FALSE
58,Other,San Antonio,71573,Electronics,631.19,PayPal,TRUE
49,Female,San Antonio,91746,Electronics,680.94,Debit Card,FALSE
50,Other,Dallas,38698,Home,141.18,UPI,TRUE
21,Other,San Diego,114066,Clothing,740.02,Credit Card,FALSE
30,Other,Los Angeles,112352,Electronics,358.89,Debit Card,TRUE
51,Other,Chicago,123528,Beauty,1198.56,UPI,FALSE
46,Male,Phoenix,92700,Clothing,812.09,PayPal,FALSE
30,Male,San Antonio,41062,Sports,175.01,Debit Card,TRUE
19,Other,Houston,103207,Electronics,675.14,UPI,TRUE
34,Male,San Antonio,121915,Beauty,1042.12,UPI,FALSE
27,Male,San Jose,41673,Electronics,399.59,Credit Card,FALSE
47,Male,Houston,138430,Clothing,941.51,Debit Card,FALSE
36,Male,San Antonio,127837,Clothing,644.66,Debit Card,FALSE
64,Male,San Antonio,118760,Clothing,244.14,Credit Card,FALSE
34,Male,Philadelphia,60865,Beauty,380.61,UPI,TRUE
18,Female,San Antonio,91457,Clothing,137.68,UPI,FALSE
65,Male,Dallas,108275,Electronics,293.53,Credit Card,FALSE
33,Other,San Jose,91726,Electronics,834.76,Credit Card,FALSE
50,Female,Philadelphia,111219,Clothing,437.45,Credit Card,TRUE
34,Female,San Diego,52264,Clothing,268.47,Credit Card,FALSE
63,Female,Los Angeles,99523,Home,442.15,Credit Card,TRUE
49,Female,Philadelphia,144252,Sports,1404.88,PayPal,FALSE
57,Female,Dallas,138735,Home,1063.17,UPI,TRUE
38,Male,Dallas,126582,Sports,1259.08,Credit Card,TRUE
27,Male,San Diego,37152,Home,91.12,Debit Card,FALSE
45,Female,New York,45207,Sports,449.94,PayPal,FALSE
47,Other,Chicago,94616,Electronics,123.23,PayPal,TRUE
31,Male,Dallas,143793,Home,429.13,Debit Card,TRUE
51,Female,Los Angeles,130512,Clothing,756.15,UPI,TRUE
39,Other,Los Angeles,33402,Sports,99.74,PayPal,TRUE
38,Female,San Diego,50155,Sports,24.22,PayPal,TRUE
39,Female,Philadelphia,35747,Beauty,237.02,Debit Card,TRUE
21,Female,New York,135061,Electronics,878.94,UPI,TRUE
43,Female,Los Angeles,63444,Electronics,123.37,Debit Card,TRUE
42,Other,Chicago,132169,Electronics,547.64,PayPal,FALSE
45,Female,San Jose,126454,Clothing,1024.56,PayPal,TRUE
41,Female,San Antonio,97194,Sports,209.82,PayPal,FALSE
23,Female,San Jose,129154,Clothing,560.64,UPI,FALSE
23,Female,Houston,35300,Clothing,184.65,UPI,TRUE
36,Female,Phoenix,91370,Clothing,409.89,Debit Card,FALSE
33,Other,New York,98562,Beauty,432.86,Credit Card,TRUE
50,Female,Los Angeles,44107,Sports,229.55,PayPal,FALSE
34,Other,New York,106751,Electronics,106.89,UPI,TRUE
29,Male,San Antonio,140481,Home,569.09,PayPal,FALSE
60,Female,Philadelphia,88975,Clothing,561.73,Debit Card,TRUE
23,Female,Los Angeles,127914,Sports,1256.81,Credit Card,TRUE
43,Other,San Diego,45293,Sports,14.96,UPI,FALSE
37,Other,Philadelphia,111067,Sports,907.27,PayPal,TRUE
26,Male,New York,47709,Clothing,16.03,Credit Card,TRUE
48,Male,San Antonio,115016,Beauty,186.61,Debit Card,TRUE
37,Female,San Antonio,130888,Electronics,620.61,Credit Card,TRUE
27,Female,San Diego,126833,Electronics,898.67,UPI,TRUE
30,Female,New York,68644,Home,396.79,Credit Card,TRUE
58,Female,San Diego,141100,Beauty,1014.27,PayPal,TRUE
49,Other,San Jose,82386,Sports,408.95,Debit Card,TRUE
51,Female,Dallas,32492,Electronics,140.87,PayPal,FALSE
48,Other,Philadelphia,45327,Sports,228.85,UPI,TRUE
28,Female,Philadelphia,67750,Sports,495.72,Debit Card,TRUE
55,Other,San Diego,149153,Clothing,1031.06,PayPal,FALSE
44,Other,Philadelphia,139193,Sports,1311.72,Debit Card,TRUE
36,Other,San Diego,120531,Clothing,909.13,Debit Card,TRUE
28,Female,San Diego,109396,Home,549.54,Debit Card,TRUE
53,Female,Phoenix,36166,Home,361.4,Debit Card,TRUE
50,Female,San Antonio,34190,Electronics,277.17,Debit Card,TRUE
53,Female,Philadelphia,59372,Electronics,294.86,PayPal,TRUE
62,Other,Los Angeles,144517,Electronics,758.83,UPI,FALSE
25,Other,Los Angeles,43879,Beauty,344.9,Credit Card,TRUE
28,Male,Philadelphia,112565,Clothing,152.75,PayPal,FALSE
50,Male,Chicago,95325,Home,703.4,PayPal,TRUE
25,Female,New York,141227,Clothing,307.67,UPI,FALSE
36,Female,Philadelphia,96194,Sports,180.69,PayPal,TRUE
27,Female,Houston,128724,Clothing,976.29,UPI,FALSE
44,Other,Philadelphia,147711,Electronics,693.62,UPI,TRUE
18,Male,Los Angeles,124060,Home,1005.04,PayPal,FALSE
28,Male,Chicago,86894,Beauty,69.72,Credit Card,FALSE
44,Other,Dallas,82691,Home,734.35,PayPal,FALSE
18,Other,San Jose,138397,Clothing,407.14,UPI,FALSE
59,Other,San Jose,56887,Sports,506.2,PayPal,FALSE
30,Male,Dallas,145471,Home,458.96,UPI,TRUE
51,Male,Dallas,100882,Beauty,300.88,PayPal,FALSE
58,Other,San Jose,50975,Home,21.9,Debit Card,FALSE
64,Male,New York,85410,Home,843.18,PayPal,FALSE
25,Male,San Diego,36256,Home,276.06,Credit Card,FALSE
39,Other,San Jose,60945,Beauty,493.22,Debit Card,FALSE
37,Other,San Jose,67294,Clothing,453.28,UPI,TRUE
24,Male,Philadelphia,72971,Sports,383.92,Credit Card,TRUE
63,Male,Los Angeles,85796,Electronics,713.71,UPI,TRUE
48,Female,Dallas,58152,Sports,265.89,UPI,FALSE
55,Female,San Diego,95382,Sports,614,Debit Card,TRUE
50,Female,Chicago,46662,Beauty,231.01,Credit Card,TRUE
47,Male,Dallas,92043,Home,47.82,Credit Card,FALSE
25,Female,New York,45842,Beauty,175.21,Debit Card,TRUE
41,Female,Phoenix,69967,Sports,693.51,Credit Card,TRUE
27,Male,Phoenix,132733,Home,793.52,Debit Card,TRUE
65,Other,Philadelphia,94067,Electronics,20.74,Credit Card,FALSE
48,Female,Philadelphia,105112,Sports,340.05,UPI,TRUE
26,Female,San Diego,96160,Clothing,619.01,PayPal,TRUE
57,Female,Houston,117097,Sports,739.02,PayPal,TRUE
60,Female,Los Angeles,146659,Clothing,666.18,Credit Card,FALSE
53,Other,Los Angeles,114562,Clothing,161.88,Credit Card,TRUE
48,Male,Dallas,95881,Clothing,861.9,Credit Card,FALSE
31,Other,San Diego,62150,Electronics,517.77,PayPal,FALSE
55,Male,Philadelphia,35896,Sports,180.07,Debit Card,FALSE
19,Female,Phoenix,142675,Electronics,766.66,Credit Card,TRUE
52,Male,Phoenix,52040,Electronics,155.94,Debit Card,FALSE
44,Other,Philadelphia,118946,Clothing,221.01,Credit Card,TRUE
37,Male,San Antonio,81110,Home,94.71,PayPal,FALSE
25,Other,San Jose,36799,Clothing,80.41,UPI,FALSE
25,Female,Dallas,65296,Sports,51.86,Credit Card,FALSE
19,Male,Phoenix,83411,Beauty,534.56,Credit Card,TRUE
53,Female,San Jose,115400,Sports,911.09,UPI,TRUE
58,Male,Philadelphia,95592,Beauty,209.72,Debit Card,TRUE
52,Other,San Diego,85542,Electronics,823.02,Credit Card,FALSE
57,Male,New York,67912,Electronics,448.22,UPI,FALSE
56,Female,Philadelphia,62884,Clothing,529.92,PayPal,TRUE
28,Male,Phoenix,126886,Electronics,689.51,UPI,TRUE
26,Female,San Antonio,125036,Clothing,706.89,PayPal,FALSE
58,Other,San Diego,64257,Home,629.75,Debit Card,FALSE
39,Other,Philadelphia,57606,Electronics,271.1,Debit Card,TRUE
56,Male,Chicago,92459,Sports,22.37,UPI,FALSE
52,Other,Los Angeles,40636,Beauty,321.66,Credit Card,FALSE
61,Female,San Jose,46176,Home,168.97,UPI,TRUE
62,Female,Houston,31105,Sports,44.25,Credit Card,TRUE
65,Other,Philadelphia,32592,Clothing,248.76,Credit Card,FALSE
63,Female,Philadelphia,58986,Electronics,147.21,PayPal,FALSE
63,Male,Houston,122663,Sports,753.04,Credit Card,FALSE
54,Other,Houston,95578,Beauty,481.84,Debit Card,TRUE
55,Male,Phoenix,46809,Beauty,351.56,Debit Card,FALSE
30,Other,Dallas,141105,Beauty,965.75,PayPal,FALSE
18,Other,New York,85982,Home,557.29,UPI,FALSE
35,Female,San Diego,45953,Home,315.5,Credit Card,TRUE
21,Other,San Diego,66429,Home,611.16,Credit Card,FALSE
30,Other,New York,73870,Clothing,74,UPI,TRUE
33,Female,Los Angeles,55805,Electronics,101.11,Credit Card,FALSE
45,Other,Philadelphia,135913,Home,59.18,Debit Card,TRUE
48,Male,Philadelphia,61242,Beauty,587.69,Debit Card,TRUE
56,Male,San Diego,111207,Beauty,500.16,Credit Card,TRUE
21,Other,Los Angeles,34370,Clothing,133.99,Credit Card,FALSE
21,Female,Los Angeles,69514,Electronics,429.96,Credit Card,TRUE
36,Male,San Jose,141401,Sports,556.87,Debit Card,TRUE
47,Female,San Jose,80321,Beauty,381.46,Credit Card,FALSE
59,Female,Dallas,118575,Home,933.51,Debit Card,TRUE
24,Male,San Jose,31610,Clothing,190.69,Debit Card,FALSE
40,Other,San Diego,85182,Clothing,418.9,Debit Card,TRUE
20,Other,San Antonio,37928,Beauty,55.04,PayPal,FALSE
55,Male,Chicago,146027,Sports,803.62,PayPal,FALSE
36,Other,San Jose,78343,Clothing,760.61,Credit Card,TRUE
50,Male,San Antonio,137372,Home,1151.82,Debit Card,TRUE
58,Male,Philadelphia,149078,Clothing,323.85,UPI,FALSE
56,Other,San Jose,120756,Home,416.03,PayPal,FALSE
39,Male,San Diego,51270,Clothing,62.93,Credit Card,TRUE
62,Male,Houston,60182,Sports,287.19,PayPal,FALSE
31,Male,Philadelphia,82469,Electronics,165.4,Credit Card,FALSE
19,Female,San Diego,102704,Clothing,136.48,PayPal,TRUE
19,Male,Houston,56099,Home,119.98,Debit Card,FALSE
53,Male,Chicago,62239,Home,121.35,Credit Card,TRUE
61,Male,Philadelphia,47988,Clothing,187.8,PayPal,FALSE
33,Other,Chicago,78449,Beauty,638.02,UPI,TRUE
25,Male,Houston,48931,Clothing,433.07,UPI,FALSE
38,Other,Houston,108584,Electronics,478.8,Debit Card,FALSE
27,Other,Phoenix,72949,Clothing,191.29,UPI,TRUE
64,Other,San Jose,40670,Electronics,320.87,Debit Card,FALSE
59,Female,Dallas,128452,Sports,666.63,Debit Card,FALSE
63,Female,San Diego,79005,Sports,422.65,PayPal,FALSE
58,Male,Houston,133628,Clothing,791.48,Debit Card,FALSE
33,Female,San Antonio,81891,Beauty,191.81,Debit Card,FALSE
34,Male,Phoenix,102161,Sports,105.29,PayPal,TRUE
55,Other,Philadelphia,35392,Sports,168.45,UPI,FALSE
45,Female,Philadelphia,83602,Home,317.82,UPI,TRUE
29,Other,Los Angeles,87892,Home,218.95,Credit Card,FALSE
50,Male,Phoenix,97212,Clothing,540.23,Credit Card,TRUE
22,Male,Philadelphia,77216,Clothing,44.41,PayPal,FALSE
37,Other,Phoenix,127676,Clothing,1045.99,Debit Card,FALSE
18,Female,San Antonio,130935,Sports,410.46,Credit Card,FALSE
59,Male,San Antonio,97193,Clothing,961.71,Debit Card,TRUE
48,Other,San Diego,60634,Sports,318.64,PayPal,TRUE
38,Other,San Antonio,140860,Clothing,287.48,UPI,FALSE
53,Other,Chicago,33945,Home,131.44,Credit Card,FALSE
60,Male,San Antonio,139353,Sports,512.22,UPI,FALSE
38,Male,Chicago,106933,Clothing,45.74,PayPal,FALSE
42,Male,Dallas,56765,Sports,539.11,Debit Card,FALSE
24,Female,Phoenix,73101,Electronics,422.61,Debit Card,TRUE
61,Other,San Jose,102470,Sports,198.88,Credit Card,TRUE
30,Female,Phoenix,39108,Clothing,357.1,Debit Card,FALSE
60,Male,Philadelphia,98733,Beauty,87.46,Credit Card,TRUE
38,Female,Chicago,142683,Electronics,1300.72,Debit Card,FALSE
48,Male,Chicago,127405,Clothing,111.34,PayPal,FALSE
63,Other,San Jose,117135,Home,568.44,Debit Card,FALSE
35,Male,San Diego,56437,Electronics,15.4,UPI,TRUE
51,Female,San Diego,73108,Sports,666.82,Credit Card,TRUE
36,Female,Philadelphia,114711,Home,1013.33,UPI,TRUE
44,Other,San Antonio,62654,Sports,122.79,UPI,TRUE
62,Other,New York,104529,Clothing,118.77,Debit Card,FALSE
58,Male,Houston,100482,Sports,307.53,UPI,TRUE
41,Other,Philadelphia,40031,Sports,304.35,UPI,TRUE
34,Female,New York,57180,Electronics,295.02,UPI,FALSE
39,Male,San Antonio,127774,Electronics,525.6,Credit Card,FALSE
25,Female,San Diego,122943,Sports,1129.59,UPI,TRUE
23,Other,San Diego,101883,Clothing,676.38,UPI,FALSE
28,Other,Los Angeles,52359,Clothing,440.72,PayPal,TRUE
52,Male,New York,127182,Home,512.58,Debit Card,FALSE
40,Male,Dallas,53322,Clothing,123.89,UPI,TRUE
58,Other,Los Angeles,136366,Sports,726.04,PayPal,FALSE
21,Female,Houston,108407,Clothing,26.64,PayPal,TRUE
30,Male,New York,41978,Home,14.99,Debit Card,TRUE
32,Other,Chicago,145642,Clothing,167.01,Credit Card,FALSE
50,Female,Dallas,44114,Clothing,361.43,Debit Card,FALSE
45,Male,Philadelphia,45834,Home,113.56,Debit Card,TRUE
43,Female,Houston,115720,Sports,381.78,Debit Card,TRUE
60,Other,Philadelphia,136834,Electronics,400.77,Credit Card,TRUE
44,Female,Los Angeles,69522,Beauty,536.84,Debit Card,FALSE
24,Other,San Antonio,108625,Clothing,367.01,PayPal,TRUE
58,Female,San Diego,129839,Electronics,1150.75,PayPal,TRUE
56,Female,Dallas,149551,Clothing,887.34,Credit Card,TRUE
19,Male,Phoenix,110786,Clothing,846.14,UPI,TRUE
57,Female,San Diego,40405,Home,31.81,Debit Card,TRUE
42,Male,San Jose,56789,Sports,368.67,PayPal,TRUE
35,Male,Dallas,71620,Sports,466.05,PayPal,TRUE
32,Female,Houston,141009,Clothing,1040.95,Credit Card,TRUE
61,Other,San Antonio,121262,Beauty,879.29,PayPal,TRUE
46,Female,Los Angeles,112546,Clothing,29.17,Credit Card,TRUE
31,Other,Dallas,46457,Clothing,51.07,Debit Card,TRUE
45,Male,Houston,125025,Clothing,597.29,UPI,TRUE
56,Other,San Diego,62632,Clothing,198.57,PayPal,FALSE
23,Male,San Diego,77131,Sports,316.45,UPI,FALSE
27,Female,New York,137427,Sports,1311.99,UPI,TRUE
37,Other,Chicago,108011,Home,590.23,UPI,FALSE
37,Other,San Jose,89454,Sports,266.18,Credit Card,FALSE
26,Male,Houston,123698,Electronics,593.59,Credit Card,FALSE
49,Female,Philadelphia,83025,Sports,769.79,UPI,FALSE
59,Male,Los Angeles,107110,Sports,96.2,Debit Card,TRUE
45,Other,Philadelphia,63457,Beauty,492.33,UPI,FALSE
62,Female,Houston,37563,Clothing,247.12,UPI,TRUE
41,Male,Chicago,112700,Home,802.91,UPI,TRUE
34,Other,Chicago,62429,Electronics,380.88,Credit Card,TRUE
59,Female,San Jose,123272,Electronics,1132.31,Debit Card,FALSE
28,Other,Phoenix,138756,Beauty,608.21,UPI,FALSE
64,Other,Los Angeles,83950,Electronics,635.85,PayPal,TRUE
35,Other,San Antonio,128137,Home,288.74,Credit Card,TRUE
49,Other,San Antonio,30206,Beauty,34.72,UPI,FALSE
64,Female,Chicago,86485,Clothing,161.92,Debit Card,FALSE
29,Female,San Jose,95878,Clothing,910.37,Debit Card,TRUE
21,Male,Phoenix,128292,Sports,255.4,UPI,TRUE
58,Male,San Antonio,51774,Electronics,50.85,PayPal,TRUE
39,Female,San Diego,33888,Electronics,201.27,Credit Card,TRUE
35,Other,San Jose,128539,Electronics,1228.97,Credit Card,TRUE
51,Other,Dallas,133781,Home,36.28,UPI,FALSE
39,Female,Philadelphia,109216,Home,481.49,Debit Card,FALSE
60,Male,Philadelphia,82228,Home,321.4,Credit Card,TRUE
47,Other,Chicago,144103,Electronics,1014.98,Credit Card,FALSE
62,Female,San Diego,128492,Beauty,1052.03,UPI,FALSE
60,Other,Philadelphia,54633,Electronics,12.6,PayPal,TRUE
65,Male,San Jose,72667,Sports,497.31,UPI,TRUE
40,Female,Los Angeles,86087,Sports,809.48,PayPal,TRUE
63,Other,Dallas,48764,Electronics,425.45,Debit Card,FALSE
23,Other,San Diego,69498,Clothing,580.8,UPI,TRUE
48,Male,Houston,116853,Clothing,642.52,Credit Card,TRUE
45,Female,San Antonio,123816,Home,60.22,Debit Card,FALSE
60,Other,Los Angeles,92429,Clothing,880.36,UPI,TRUE
62,Other,San Jose,73620,Electronics,643.81,PayPal,FALSE
63,Female,Dallas,127382,Sports,944.26,Debit Card,TRUE
34,Male,Los Angeles,45163,Home,137.82,Debit Card,TRUE
54,Female,San Antonio,78200,Beauty,113.29,Credit Card,FALSE
21,Female,San Antonio,107340,Home,584.89,PayPal,TRUE
51,Male,Los Angeles,116998,Sports,713.2,Credit Card,FALSE
38,Female,Houston,48966,Sports,401.44,UPI,TRUE
56,Other,New York,67144,Beauty,109.41,PayPal,FALSE
50,Other,San Jose,120256,Sports,169.55,Debit Card,FALSE
36,Male,Philadelphia,122293,Clothing,1182.78,Debit Card,TRUE
62,Male,San Diego,126433,Sports,90.42,PayPal,TRUE
19,Female,San Diego,101819,Home,411.8,UPI,FALSE
22,Female,Houston,99185,Beauty,726.25,UPI,TRUE
26,Other,New York,72391,Home,548.16,UPI,TRUE
54,Female,Phoenix,48030,Clothing,217.6,Debit Card,TRUE
65,Male,Philadelphia,55644,Beauty,412.11,Credit Card,TRUE
42,Male,New York,85982,Electronics,589.71,PayPal,FALSE
29,Other,Philadelphia,36877,Beauty,49.78,UPI,TRUE
58,Male,Los Angeles,124706,Clothing,518.67,UPI,FALSE
37,Male,San Antonio,120175,Electronics,726.14,UPI,FALSE
35,Female,New York,112881,Electronics,745.16,Credit Card,TRUE
25,Other,Houston,94122,Electronics,610.46,UPI,FALSE
62,Other,Chicago,127695,Sports,143.86,UPI,FALSE
37,Female,Los Angeles,104897,Beauty,149.72,Debit Card,FALSE
62,Other,Dallas,32588,Sports,132.28,Credit Card,TRUE
31,Male,San Jose,116321,Clothing,1046.48,Credit Card,FALSE
38,Other,Houston,46127,Clothing,26.92,Credit Card,FALSE
20,Other,Phoenix,41090,Home,402.82,Debit Card,FALSE
60,Male,Dallas,30011,Home,79.04,UPI,TRUE
54,Other,Philadelphia,94283,Beauty,661.11,Debit Card,TRUE
60,Male,Houston,137448,Clothing,87.75,PayPal,TRUE
26,Other,Philadelphia,108924,Home,611.1,Debit Card,FALSE
22,Female,Chicago,102069,Sports,275.45,UPI,TRUE
34,Other,Chicago,118673,Beauty,518.41,Debit Card,TRUE
58,Other,Houston,126033,Home,357.95,Debit Card,FALSE
27,Female,San Antonio,71465,Electronics,709.36,Debit Card,TRUE
35,Other,Dallas,46334,Sports,250.59,Credit Card,FALSE
58,Female,Phoenix,41662,Clothing,156.47,Debit Card,FALSE
18,Male,San Antonio,42838,Electronics,166.9,Credit Card,TRUE
51,Other,San Diego,125463,Electronics,1101.57,PayPal,FALSE
53,Male,Chicago,65527,Home,403.2,UPI,TRUE
40,Other,Dallas,135655,Beauty,1012.63,UPI,FALSE
55,Other,Dallas,46721,Clothing,127.96,Debit Card,TRUE
42,Male,Philadelphia,104391,Clothing,773.24,UPI,FALSE
29,Female,Dallas,87535,Home,863.55,PayPal,FALSE
51,Male,Phoenix,124170,Electronics,1097.36,PayPal,FALSE
38,Male,Los Angeles,140788,Clothing,152.53,Credit Card,TRUE
54,Female,Dallas,37525,Sports,38.61,Credit Card,FALSE
61,Male,San Diego,96674,Sports,902.73,Credit Card,FALSE
18,Other,New York,110777,Sports,228.62,PayPal,TRUE
65,Other,San Jose,116661,Electronics,1110.44,UPI,TRUE
61,Male,Chicago,145596,Electronics,1118.81,PayPal,TRUE
50,Female,San Diego,76306,Sports,727.53,Debit Card,FALSE
25,Male,Dallas,74296,Electronics,680.38,PayPal,FALSE
48,Male,San Jose,68475,Sports,191.36,Debit Card,FALSE
59,Male,San Diego,97571,Beauty,809.07,UPI,TRUE
40,Female,Phoenix,30772,Home,191.78,Credit Card,TRUE
40,Female,Philadelphia,146679,Electronics,1067.8,Credit Card,FALSE
49,Other,Chicago,55892,Sports,57.6,Credit Card,FALSE
18,Female,Houston,50398,Sports,390.11,UPI,FALSE
