age,gender,city,annual_income,product_category,purchase_amount,payment_method,is_returned
31,Female,Phoenix,143451,Clothing,1152.24,PayPal,False
50,Male,Chicago,36982,Sports,250.53,UPI,True
65,Male,San Jose,115474,Sports,315.17,Debit Card,True
48,Other,Dallas,44954,Home,98.29,Credit Card,True
58,Other,Phoenix,116947,Beauty,1300.45,UPI,True
23,Female,Chicago,114605,Clothing,214.88,UPI,False
44,Male,Phoenix,46295,Home,275.75,PayPal,False
35,Other,New York,118899,Beauty,145.4,UPI,False
37,Female,San Diego,95364,Clothing,640.15,Debit Card,False
49,Male,San Jose,36232,Clothing,159.02,PayPal,True
35,Male,San Jose,71496,Clothing,199.85,Credit Card,False
54,Female,San Antonio,91377,Sports,755.99,Credit Card,False
26,Other,Dallas,40517,Home,305.98,PayPal,True
26,Female,Phoenix,73284,Electronics,496.02,PayPal,False
39,Male,Dallas,73958,Sports,351.65,UPI,True
38,Male,Houston,62836,Clothing,596.87,Credit Card,False
53,Male,Houston,144929,Sports,357.82,UPI,True
32,Male,Philadelphia,58072,Home,364.93,Debit Card,False
45,Male,San Jose,34626,Beauty,56.58,Debit Card,True
26,Female,Los Angeles,90590,Clothing,592.66,PayPal,True
65,Male,Chicago,63564,Electronics,166.69,UPI,True
53,Female,Dallas,52379,Home,497.93,Debit Card,False
39,Female,Dallas,113339,Home,476.82,PayPal,False
57,Other,New York,129230,Home,749.38,UPI,True
61,Other,San Diego,99928,Clothing,423.11,Credit Card,False
29,Female,San Diego,63257,Home,162.15,Debit Card,False
33,Male,Phoenix,149822,Clothing,1333.15,Credit Card,True
55,Female,San Diego,49439,Beauty,582.37,UPI,True
18,Other,San Jose,35696,Electronics,53.47,Credit Card,False
65,Other,New York,84003,Sports,115.62,Debit Card,False
29,Male,Phoenix,118952,Electronics,65.14,UPI,False
46,Other,Philadelphia,45639,Beauty,45.24,Credit Card,True
18,Female,New York,124009,Sports,596.28,PayPal,False
45,Other,San Antonio,103290,Clothing,595.24,Debit Card,True
38,Male,Chicago,131149,Electronics,970.17,UPI,False
18,Male,San Jose,111523,Electronics,619.12,Credit Card,False
50,Female,Houston,140718,Home,1456.04,PayPal,False
34,Other,Chicago,63735,Beauty,337.86,Credit Card,True
43,Female,New York,128465,Home,1284.94,Debit Card,False
49,Female,San Diego,136398,Sports,783.89,PayPal,False
42,Female,San Jose,98048,Beauty,478.99,Debit Card,True
39,Male,Philadelphia,89511,Electronics,88.6,PayPal,False
39,Female,San Antonio,57136,Sports,91.73,PayPal,True
42,Other,Philadelphia,106704,Clothing,228.93,PayPal,False
55,Male,Los Angeles,51597,Clothing,455.13,Credit Card,False
48,Male,Los Angeles,100312,Home,271.0,Debit Card,False
40,Male,New York,74423,Beauty,831.87,PayPal,True
42,Male,New York,78880,Home,34.32,PayPal,True
53,Female,Chicago,82309,Clothing,253.36,PayPal,False
34,Male,Phoenix,69813,Beauty,334.71,UPI,False
49,Other,San Diego,55464,Beauty,104.75,UPI,True
62,Male,San Diego,120346,Sports,718.45,UPI,False
45,Other,Los Angeles,103860,Home,152.66,PayPal,False
41,Male,San Antonio,137112,Electronics,551.72,PayPal,True
32,Male,Phoenix,112897,Sports,780.5,UPI,False
50,Male,Los Angeles,120223,Beauty,209.82,UPI,False
34,Female,Philadelphia,122342,Clothing,607.04,Debit Card,True
65,Female,Chicago,76694,Home,282.45,Credit Card,False
65,Other,New York,50435,Electronics,99.36,Debit Card,False
65,Female,Philadelphia,132298,Clothing,178.0,Debit Card,False
33,Other,Philadelphia,125197,Clothing,272.73,Debit Card,True
61,Male,New York,94843,Clothing,592.83,UPI,True
40,Female,Houston,128445,Electronics,573.24,Credit Card,False
52,Male,San Diego,44727,Sports,276.57,UPI,False
37,Female,Los Angeles,82393,Electronics,183.55,Credit Card,False
65,Other,New York,74495,Clothing,439.15,PayPal,False
58,Male,San Jose,80303,Electronics,203.29,Debit Card,False
26,Other,San Diego,126273,Electronics,1020.33,UPI,False
29,Male,Dallas,62960,Sports,109.76,Credit Card,False
44,Female,San Jose,78166,Clothing,214.79,Debit Card,False
43,Female,Philadelphia,125765,Beauty,1204.95,UPI,True
37,Other,San Diego,108703,Electronics,992.71,PayPal,False
58,Female,New York,67793,Electronics,234.26,UPI,True
38,Other,Philadelphia,88899,Beauty,677.98,UPI,True
42,Female,Dallas,77764,Home,104.66,Debit Card,True
65,Other,Chicago,56300,Sports,173.9,UPI,True
46,Male,San Antonio,124367,Home,1361.34,Credit Card,False
62,Other,San Diego,31928,Clothing,17.98,PayPal,True
31,Female,San Antonio,94892,Electronics,305.02,Debit Card,False
22,Male,San Diego,75281,Clothing,51.87,PayPal,True
58,Male,Dallas,102397,Sports,262.9,PayPal,False
50,Other,New York,76193,Sports,355.42,UPI,True
65,Male,Philadelphia,116449,Home,602.96,Debit Card,False
18,Other,San Jose,56993,Clothing,244.74,UPI,True
65,Female,Dallas,66280,Clothing,143.69,Debit Card,True
50,Male,Los Angeles,138286,Electronics,1224.05,Credit Card,False
35,Male,San Antonio,91551,Beauty,90.15,Credit Card,True
63,Male,Chicago,78738,Home,67.61,PayPal,True
18,Male,San Jose,57180,Electronics,187.3,Debit Card,False
37,Female,Dallas,44016,Home,169.77,Debit Card,True
36,Other,Dallas,136438,Sports,376.0,UPI,True
62,Male,New York,75174,Home,60.35,PayPal,True
64,Other,San Jose,134264,Electronics,1340.31,Credit Card,False
40,Female,Chicago,94129,Clothing,583.37,Credit Card,False
44,Female,San Diego,42228,Home,337.09,PayPal,True
29,Male,Los Angeles,127388,Clothing,518.63,PayPal,False
30,Other,San Diego,134267,Sports,803.03,UPI,False
55,Male,Dallas,126280,Sports,831.28,PayPal,True
55,Female,Dallas,93071,Home,212.26,PayPal,True
29,Female,New York,97690,Home,34.48,UPI,False
65,Other,Dallas,103871,Home,226.99,PayPal,True
23,Female,San Antonio,104095,Clothing,405.94,UPI,False
58,Female,San Jose,64813,Beauty,336.3,Credit Card,False
55,Other,Los Angeles,130221,Clothing,665.24,PayPal,False
19,Female,Chicago,133088,Electronics,586.17,Credit Card,False
55,Male,San Diego,124318,Beauty,115.43,PayPal,False
61,Female,Philadelphia,102589,Electronics,691.56,PayPal,True
18,Other,Chicago,63150,Electronics,80.98,Credit Card,True
36,Male,San Jose,48620,Electronics,170.68,Debit Card,False
65,Female,Houston,82717,Clothing,225.7,PayPal,True
47,Female,Dallas,149822,Sports,855.89,PayPal,True
48,Male,San Jose,50916,Sports,285.25,Credit Card,False
24,Male,Houston,63666,Electronics,297.56,Credit Card,True
46,Other,Chicago,125331,Beauty,797.51,UPI,False
32,Male,Dallas,149822,Beauty,1456.04,Debit Card,False
18,Female,New York,84106,Home,598.9,PayPal,True
24,Female,Dallas,130862,Electronics,372.09,Credit Card,True
61,Female,Dallas,59667,Electronics,108.2,UPI,True
41,Male,Chicago,52218,Sports,292.35,Debit Card,True
49,Male,San Jose,117640,Beauty,370.46,PayPal,False
60,Other,Houston,149822,Electronics,767.24,Debit Card,False
27,Male,New York,121843,Home,920.38,UPI,False
44,Male,Dallas,92678,Home,676.15,Credit Card,False
62,Other,Chicago,37212,Electronics,102.22,Debit Card,False
51,Other,Dallas,100771,Home,123.51,UPI,True
43,Male,Dallas,133936,Sports,1027.42,Credit Card,True
27,Female,New York,59430,Clothing,285.23,Debit Card,False
27,Other,Los Angeles,42360,Home,342.84,UPI,False
48,Female,Houston,140960,Sports,1087.6,UPI,True
28,Male,Dallas,101396,Sports,376.38,UPI,True
34,Male,New York,67085,Sports,234.89,Credit Card,True
35,Male,Houston,50452,Electronics,106.24,Debit Card,False
35,Male,Los Angeles,130956,Sports,493.82,Debit Card,False
28,Female,San Diego,44106,Clothing,282.45,Debit Card,False
18,Other,Dallas,104389,Beauty,131.32,Credit Card,True
37,Male,Dallas,30011,Clothing,261.73,Credit Card,True
38,Male,Philadelphia,138059,Clothing,589.81,Credit Card,True
48,Male,Phoenix,112929,Electronics,460.95,Credit Card,True
50,Other,San Diego,131499,Electronics,1456.04,Credit Card,False
33,Other,San Jose,65180,Sports,676.71,Credit Card,False
60,Other,San Diego,40807,Home,251.44,UPI,True
38,Other,Dallas,80458,Home,863.23,UPI,True
44,Male,Los Angeles,118252,Home,183.62,PayPal,True
42,Female,Phoenix,69912,Clothing,159.57,PayPal,False
36,Female,San Jose,80852,Home,819.44,PayPal,True
65,Male,San Antonio,102364,Clothing,352.43,PayPal,False
52,Female,Dallas,127058,Sports,1049.78,PayPal,True
57,Other,Philadelphia,135543,Beauty,708.54,UPI,False
31,Male,San Diego,112278,Home,215.13,Credit Card,False
42,Male,Los Angeles,149822,Home,861.89,UPI,True
65,Male,New York,149822,Electronics,781.95,Credit Card,False
55,Female,Houston,92046,Sports,345.09,PayPal,True
36,Female,Dallas,30994,Beauty,31.78,Credit Card,False
46,Male,San Diego,85353,Sports,70.77,UPI,True
33,Male,Dallas,143559,Clothing,703.45,Debit Card,True
38,Female,San Diego,76120,Clothing,137.94,Debit Card,False
54,Male,Dallas,48512,Home,151.16,Debit Card,True
57,Male,Los Angeles,86868,Electronics,681.11,PayPal,False
43,Male,San Jose,149822,Sports,1012.2,Debit Card,False
52,Female,San Antonio,81854,Clothing,182.65,PayPal,True
50,Female,Chicago,77893,Home,56.75,PayPal,False
56,Male,Dallas,30011,Electronics,124.43,Credit Card,False
23,Male,San Antonio,118930,Home,597.34,Credit Card,True
35,Male,New York,65199,Beauty,768.46,UPI,False
27,Other,New York,34835,Sports,51.32,Debit Card,True
46,Other,San Diego,130332,Electronics,1366.09,Debit Card,False
47,Male,San Jose,73170,Clothing,455.07,Credit Card,False
21,Male,Dallas,61817,Home,181.15,Credit Card,True
60,Other,San Diego,93924,Home,369.9,UPI,True
59,Female,San Diego,96060,Sports,692.06,Credit Card,True
41,Other,Los Angeles,40645,Home,79.27,PayPal,True
54,Other,Houston,111653,Clothing,434.97,PayPal,True
54,Female,Los Angeles,125409,Clothing,280.01,Debit Card,True
60,Other,San Diego,91139,Home,801.98,PayPal,False
34,Male,Philadelphia,76896,Sports,671.59,UPI,True
33,Female,San Diego,55287,Clothing,479.63,Debit Card,True
65,Female,Los Angeles,96379,Electronics,156.53,Debit Card,False
41,Other,Chicago,54978,Clothing,405.67,Debit Card,True
47,Male,San Diego,110213,Electronics,566.08,Credit Card,True
44,Female,San Antonio,143189,Home,400.29,PayPal,True
23,Other,Chicago,65960,Beauty,435.91,Credit Card,True
48,Other,San Diego,33041,Clothing,77.18,PayPal,False
25,Female,San Diego,67536,Clothing,132.67,Debit Card,True
29,Other,Houston,93519,Electronics,937.97,Credit Card,True
58,Other,San Jose,80631,Clothing,45.21,Debit Card,False
61,Other,San Jose,143314,Clothing,672.26,Debit Card,False
30,Male,Houston,100730,Electronics,521.13,Debit Card,True
52,Female,Phoenix,105031,Clothing,428.61,UPI,True
55,Female,Los Angeles,124651,Sports,877.39,Debit Card,True
18,Other,Chicago,61570,Electronics,344.01,Credit Card,True
65,Male,Los Angeles,113235,Electronics,408.64,Credit Card,True
28,Male,Houston,45447,Home,279.92,Credit Card,True
53,Female,Los Angeles,40562,Electronics,90.02,Credit Card,True
19,Female,Phoenix,41166,Sports,158.69,Credit Card,False
41,Male,Philadelphia,77358,Sports,571.57,UPI,False
30,Female,San Diego,123876,Electronics,975.47,Credit Card,True
51,Female,Phoenix,48783,Clothing,77.89,Debit Card,True
31,Other,Dallas,87481,Sports,733.26,Credit Card,True
57,Female,Philadelphia,93514,Sports,963.85,Debit Card,False
34,Male,San Diego,96708,Home,436.82,Debit Card,True
39,Male,Philadelphia,36523,Beauty,20.78,PayPal,True
60,Female,San Antonio,67523,Beauty,477.0,UPI,False
65,Female,Dallas,58704,Clothing,35.73,Debit Card,True
38,Other,Philadelphia,109243,Sports,422.91,UPI,True
32,Female,Los Angeles,51894,Home,337.61,Credit Card,True
44,Other,New York,30011,Home,7.66,Credit Card,True
46,Other,Philadelphia,105812,Sports,1200.62,Credit Card,False
59,Female,Chicago,89906,Home,108.13,PayPal,True
61,Male,San Antonio,81927,Beauty,135.94,UPI,True
18,Other,Phoenix,114647,Home,196.05,Credit Card,True
48,Other,San Jose,35579,Clothing,256.29,PayPal,False
44,Female,Los Angeles,99799,Clothing,146.57,UPI,True
58,Other,San Diego,114049,Home,741.97,PayPal,False
56,Male,Chicago,112340,Electronics,324.93,UPI,False
54,Female,Houston,46696,Electronics,218.58,UPI,True
45,Other,San Diego,54296,Electronics,58.92,UPI,False
28,Female,Los Angeles,61277,Electronics,164.81,Debit Card,True
39,Female,Houston,58792,Electronics,34.25,Debit Card,False
65,Female,Dallas,119462,Sports,987.19,Credit Card,True
65,Male,Dallas,71001,Beauty,226.99,Credit Card,False
38,Male,Phoenix,120244,Beauty,594.79,UPI,False
57,Female,Philadelphia,138927,Beauty,136.35,PayPal,True
29,Female,New York,146405,Home,1248.05,UPI,True
38,Female,Chicago,135537,Sports,1196.92,Credit Card,False
26,Other,Phoenix,73032,Electronics,631.4,Credit Card,False
31,Other,Houston,120672,Electronics,734.2,UPI,False
54,Other,Los Angeles,92521,Home,446.83,UPI,True
54,Other,San Diego,98493,Clothing,454.4,Credit Card,True
32,Male,Dallas,60372,Clothing,136.36,Credit Card,True
46,Female,Los Angeles,111567,Clothing,124.37,PayPal,True
34,Female,Phoenix,50794,Home,194.98,Credit Card,True
62,Male,San Jose,79760,Electronics,96.45,Debit Card,False
54,Male,San Diego,126428,Sports,964.84,PayPal,True
52,Female,Philadelphia,120980,Clothing,635.42,PayPal,True
64,Female,Los Angeles,113325,Electronics,112.52,PayPal,False
45,Male,Dallas,89498,Sports,29.8,Debit Card,False
60,Female,San Jose,121635,Beauty,141.93,Debit Card,True
30,Male,Houston,125285,Electronics,661.69,Credit Card,True
24,Other,Los Angeles,85430,Clothing,565.22,PayPal,False
45,Other,New York,132324,Beauty,886.71,Credit Card,False
34,Male,Dallas,108628,Beauty,785.62,PayPal,False
42,Male,Chicago,96914,Sports,864.75,UPI,True
40,Female,Phoenix,97018,Beauty,696.44,PayPal,False
49,Male,San Antonio,117273,Electronics,875.39,Debit Card,True
25,Male,Phoenix,92422,Beauty,829.86,Credit Card,True
50,Female,San Antonio,145218,Clothing,901.42,Credit Card,True
57,Male,Houston,82594,Electronics,361.91,Debit Card,True
25,Male,San Jose,143380,Electronics,319.86,UPI,False
44,Male,San Antonio,101702,Clothing,176.34,PayPal,False
28,Other,San Diego,128566,Clothing,804.82,UPI,True
53,Other,San Jose,112996,Electronics,827.7,Credit Card,False
18,Male,Philadelphia,91654,Home,321.09,UPI,False
56,Male,Chicago,96070,Beauty,76.57,Credit Card,True
63,Male,San Jose,36844,Electronics,223.23,Credit Card,True
49,Male,Houston,114690,Beauty,305.55,Debit Card,False
20,Other,San Jose,51647,Electronics,26.89,PayPal,False
26,Other,Phoenix,108222,Beauty,671.75,UPI,False
18,Male,Phoenix,92606,Sports,549.42,Credit Card,False
39,Male,New York,121492,Sports,811.47,Credit Card,False
49,Male,Los Angeles,81779,Home,56.08,Debit Card,False
20,Male,San Diego,37560,Beauty,61.42,Debit Card,True
20,Other,Los Angeles,67188,Electronics,267.41,UPI,False
49,Other,Houston,90239,Sports,446.57,PayPal,False
53,Other,Los Angeles,143300,Sports,793.24,Credit Card,False
50,Male,Los Angeles,133342,Sports,552.04,Credit Card,True
62,Male,Phoenix,113421,Home,927.69,Credit Card,False
62,Male,Dallas,120696,Home,398.7,Credit Card,False
64,Other,San Antonio,99955,Clothing,886.12,PayPal,False
32,Male,New York,149822,Home,1367.71,Credit Card,False
50,Female,Dallas,39699,Clothing,262.75,Credit Card,True
53,Male,Los Angeles,91512,Sports,612.56,Debit Card,True
65,Female,Los Angeles,71356,Beauty,153.87,Credit Card,True
65,Other,Philadelphia,149822,Beauty,569.86,PayPal,True
20,Other,Phoenix,54977,Electronics,180.6,Debit Card,False
27,Female,San Antonio,104511,Electronics,505.65,Debit Card,True
33,Other,San Antonio,94822,Electronics,982.84,Credit Card,True
30,Female,Houston,79195,Beauty,248.65,Debit Card,True
50,Other,Chicago,67826,Sports,274.29,Credit Card,True
36,Other,San Jose,125087,Home,1205.62,Debit Card,False
43,Male,Los Angeles,125380,Electronics,100.84,Debit Card,False
36,Other,Dallas,149810,Beauty,1301.16,Debit Card,False
44,Male,San Jose,52746,Electronics,646.27,Credit Card,False
49,Male,San Jose,131991,Beauty,361.87,PayPal,True
18,Male,San Antonio,67070,Clothing,156.53,UPI,False
51,Female,Los Angeles,123435,Clothing,654.96,Credit Card,True
51,Male,Dallas,30011,Home,187.12,Credit Card,True
35,Male,Phoenix,92027,Clothing,273.72,Debit Card,False
37,Other,San Diego,65238,Clothing,478.53,PayPal,False
19,Female,Phoenix,100907,Clothing,561.83,Debit Card,False
50,Male,Philadelphia,92663,Electronics,34.98,PayPal,False
43,Other,Chicago,149822,Electronics,656.98,Credit Card,True
61,Female,Houston,68460,Sports,239.92,Credit Card,True
47,Female,Phoenix,46365,Home,114.28,Debit Card,True
19,Female,Houston,104778,Home,599.74,UPI,True
39,Other,San Diego,30011,Clothing,110.11,PayPal,False
42,Female,San Diego,132070,Electronics,1226.8,Credit Card,False
36,Other,New York,101562,Clothing,931.55,PayPal,True
39,Female,Los Angeles,43479,Clothing,81.62,Credit Card,True
43,Male,New York,118883,Clothing,131.9,UPI,False
48,Other,San Jose,81800,Electronics,331.94,Debit Card,True
55,Male,Dallas,71323,Home,456.88,Credit Card,True
38,Male,Los Angeles,39179,Sports,32.2,PayPal,False
29,Male,San Jose,123946,Home,435.3,PayPal,True
40,Female,Phoenix,86704,Beauty,62.4,UPI,False
62,Female,Chicago,44183,Electronics,212.43,UPI,False
36,Other,Houston,37856,Clothing,146.2,PayPal,True
30,Male,San Antonio,52982,Home,53.53,PayPal,True
59,Male,Philadelphia,69283,Clothing,514.6,UPI,True
32,Female,Dallas,131346,Clothing,83.87,Credit Card,False
27,Other,San Diego,97221,Home,633.71,PayPal,False
41,Female,San Antonio,91823,Clothing,729.72,Credit Card,True
38,Female,San Diego,140236,Clothing,385.5,Credit Card,False
38,Male,New York,145471,Sports,1339.55,PayPal,True
58,Other,Dallas,136779,Electronics,481.37,Credit Card,False
30,Other,Chicago,34852,Home,301.23,Debit Card,False
65,Male,New York,81730,Electronics,521.79,UPI,True
27,Male,Philadelphia,46419,Sports,137.31,PayPal,True
38,Other,Phoenix,88943,Clothing,605.14,PayPal,True
45,Female,Houston,141451,Beauty,471.95,UPI,False
30,Female,Houston,46737,Electronics,167.7,Debit Card,True
38,Female,Houston,118911,Beauty,246.1,Debit Card,True
65,Male,Philadelphia,149822,Electronics,556.67,Credit Card,False
26,Female,Houston,68908,Clothing,537.51,PayPal,False
30,Female,Houston,136220,Clothing,620.67,UPI,False
34,Other,San Jose,102979,Clothing,67.08,Credit Card,False
35,Male,San Antonio,129821,Beauty,1095.86,UPI,False
18,Other,New York,121292,Clothing,708.87,UPI,False
40,Male,Dallas,30646,Home,64.25,Debit Card,False
45,Female,San Antonio,114905,Sports,1245.5,Debit Card,False
25,Female,Chicago,73857,Beauty,361.27,Credit Card,False
54,Other,San Jose,133533,Beauty,1072.32,Debit Card,True
18,Female,Houston,51688,Electronics,108.56,Debit Card,False
30,Other,San Diego,133672,Sports,189.03,UPI,True
61,Male,San Jose,45700,Sports,301.52,UPI,True
46,Female,Los Angeles,85597,Clothing,368.92,PayPal,True
20,Male,San Diego,85639,Clothing,423.1,Credit Card,False
55,Other,New York,92189,Clothing,50.46,UPI,False
38,Male,Phoenix,90901,Electronics,127.51,Credit Card,False
25,Male,Los Angeles,62646,Electronics,28.93,Credit Card,False
28,Male,San Jose,98208,Electronics,1145.12,Credit Card,True
34,Female,Dallas,66436,Beauty,84.28,Credit Card,False
46,Male,New York,47893,Sports,62.39,Credit Card,False
40,Female,Dallas,117471,Sports,918.75,UPI,True
29,Female,Los Angeles,60210,Home,75.6,Debit Card,False
60,Female,Philadelphia,71561,Home,489.97,UPI,True
38,Female,San Antonio,105203,Sports,532.15,PayPal,False
18,Other,San Antonio,53706,Electronics,170.17,Debit Card,True
49,Male,New York,67959,Home,10.28,PayPal,True
61,Male,Phoenix,47081,Electronics,133.87,Credit Card,True
27,Other,Houston,82071,Clothing,88.66,Debit Card,True
44,Female,Chicago,149822,Clothing,1256.26,UPI,False
43,Other,San Diego,129308,Clothing,475.29,PayPal,True
26,Other,Chicago,119212,Clothing,699.85,Credit Card,True
56,Female,Phoenix,68107,Clothing,49.46,Debit Card,True
28,Male,Philadelphia,63504,Home,356.25,Debit Card,False
54,Male,New York,66048,Electronics,330.84,Credit Card,True
29,Female,San Diego,59702,Clothing,148.89,UPI,False
18,Male,New York,62047,Beauty,243.87,Debit Card,False
23,Other,San Jose,74082,Clothing,440.8,PayPal,True
24,Other,Chicago,58360,Electronics,533.21,PayPal,True
33,Other,New York,67961,Electronics,46.44,Debit Card,False
22,Male,San Antonio,90915,Electronics,385.1,PayPal,True
39,Other,New York,31605,Electronics,97.84,UPI,True
45,Other,Dallas,69548,Home,587.16,Credit Card,False
20,Male,Los Angeles,100823,Home,587.26,Debit Card,False
41,Other,Houston,116898,Electronics,722.76,UPI,True
42,Female,San Diego,65285,Home,425.17,PayPal,False
25,Other,Dallas,66508,Clothing,254.37,Credit Card,True
60,Female,San Diego,100284,Clothing,429.13,PayPal,True
21,Other,Chicago,105211,Electronics,622.53,UPI,True
64,Female,San Diego,71908,Sports,80.56,PayPal,False
56,Female,San Diego,113509,Electronics,298.61,Credit Card,False
26,Other,Houston,88898,Electronics,790.23,Credit Card,False
51,Other,New York,74742,Electronics,350.1,Credit Card,False
48,Male,Dallas,77321,Electronics,394.95,Credit Card,True
30,Male,San Diego,87421,Electronics,645.08,Debit Card,True
59,Other,Houston,115285,Home,537.15,Debit Card,False
44,Other,Chicago,78386,Home,680.22,UPI,True
34,Female,Philadelphia,59900,Sports,350.22,PayPal,True
36,Female,San Diego,74370,Clothing,23.65,Credit Card,True
18,Other,San Antonio,111479,Clothing,139.65,Debit Card,False
37,Male,New York,129210,Clothing,322.67,UPI,False
40,Other,Los Angeles,126114,Clothing,128.66,UPI,True
54,Male,Philadelphia,119253,Beauty,154.46,Credit Card,False
38,Male,San Jose,97845,Home,85.1,Debit Card,False
20,Male,Dallas,109124,Clothing,148.03,UPI,False
43,Female,San Diego,77570,Electronics,477.84,UPI,True
30,Other,Los Angeles,126685,Clothing,631.71,UPI,False
18,Other,San Diego,61072,Clothing,76.9,Credit Card,False
29,Male,Phoenix,104842,Home,813.32,PayPal,False
59,Female,Houston,65650,Clothing,13.94,Debit Card,True
33,Female,Houston,86363,Sports,386.26,PayPal,True
24,Female,Los Angeles,97022,Clothing,679.76,Credit Card,False
56,Female,Houston,91638,Electronics,250.86,Credit Card,True
48,Male,San Jose,102146,Beauty,526.52,PayPal,True
40,Other,San Jose,64101,Beauty,59.05,Debit Card,True
60,Other,San Antonio,64380,Home,482.69,UPI,True
20,Female,San Diego,61414,Electronics,187.03,UPI,False
51,Male,Phoenix,117845,Beauty,330.31,Debit Card,True
28,Female,Philadelphia,94123,Home,731.28,Debit Card,True
30,Female,San Jose,101952,Clothing,936.46,Credit Card,True
32,Other,Houston,30011,Home,62.97,PayPal,False
60,Other,Dallas,67453,Clothing,26.89,Debit Card,True
59,Other,Los Angeles,124442,Sports,441.66,Debit Card,True
29,Male,New York,80569,Sports,222.03,PayPal,True
36,Other,Dallas,89986,Electronics,884.7,Credit Card,True
65,Male,Chicago,46510,Sports,61.49,PayPal,True
23,Female,Dallas,41555,Sports,254.07,Credit Card,True
49,Female,Phoenix,65605,Electronics,238.91,UPI,True
32,Other,Houston,86970,Beauty,284.05,Credit Card,False
49,Male,San Diego,108455,Home,914.34,Debit Card,False
54,Female,Dallas,90237,Sports,220.42,PayPal,True
65,Male,Chicago,99075,Home,43.15,Credit Card,False
31,Other,Chicago,69375,Home,129.98,PayPal,True
18,Female,Phoenix,59869,Sports,205.6,PayPal,False
50,Male,San Jose,122627,Electronics,972.12,Debit Card,True
60,Male,Chicago,70919,Sports,628.28,PayPal,True
41,Female,San Antonio,88729,Sports,678.22,PayPal,True
64,Male,Los Angeles,107132,Sports,310.96,Debit Card,False
24,Other,Chicago,58333,Home,265.3,Debit Card,False
54,Female,Dallas,35273,Home,73.46,PayPal,False
65,Male,San Jose,66296,Beauty,215.39,Credit Card,False
56,Other,San Diego,124900,Clothing,597.57,PayPal,False
27,Other,Philadelphia,38841,Beauty,283.88,UPI,False
64,Male,Phoenix,52746,Sports,396.27,Debit Card,False
20,Male,San Antonio,74983,Home,61.26,Credit Card,False
49,Male,Dallas,103952,Clothing,985.36,Credit Card,True
49,Male,Houston,65191,Electronics,604.26,UPI,False
37,Other,Houston,82741,Sports,472.51,PayPal,True
29,Other,San Antonio,72052,Sports,45.04,PayPal,True
50,Other,San Antonio,104239,Clothing,132.74,PayPal,False
36,Female,Chicago,146050,Home,1125.29,Credit Card,True
30,Other,Dallas,49201,Clothing,54.64,Debit Card,False
37,Female,Dallas,57990,Clothing,101.78,PayPal,False
25,Female,Dallas,60771,Home,582.12,PayPal,False
60,Female,San Antonio,120790,Clothing,788.58,UPI,False
54,Other,San Antonio,132961,Sports,1456.04,PayPal,True
32,Female,Phoenix,59910,Electronics,434.85,Credit Card,True
38,Other,New York,58381,Beauty,92.74,Debit Card,False
56,Male,Los Angeles,95218,Electronics,782.36,PayPal,True
45,Male,Los Angeles,47573,Electronics,285.86,PayPal,False
44,Male,Dallas,138876,Home,129.24,Debit Card,True
57,Female,San Diego,126059,Sports,201.55,UPI,True
32,Female,Dallas,110125,Sports,942.72,PayPal,True
44,Other,Los Angeles,122986,Sports,1283.29,Debit Card,False
32,Other,Dallas,48817,Home,192.42,PayPal,False
60,Male,San Diego,78361,Beauty,283.25,Credit Card,True
31,Female,Dallas,62756,Beauty,20.83,UPI,False
47,Male,San Diego,81456,Home,214.16,PayPal,False
52,Female,Houston,107665,Electronics,50.34,Debit Card,True
65,Female,Houston,55992,Home,86.99,Debit Card,True
40,Other,New York,136500,Electronics,1330.37,PayPal,False
27,Male,Chicago,113251,Home,1039.54,UPI,False
35,Female,Phoenix,86467,Sports,72.06,UPI,False
50,Other,Los Angeles,130765,Home,884.83,PayPal,True
28,Female,Los Angeles,130060,Electronics,1238.59,Debit Card,True
50,Female,Phoenix,132441,Sports,1248.17,Debit Card,False
37,Other,Chicago,93192,Beauty,465.79,Credit Card,True
53,Female,Dallas,58928,Home,499.84,PayPal,True
50,Other,San Jose,102518,Electronics,165.11,PayPal,False
31,Other,San Antonio,71130,Beauty,234.41,UPI,False
20,Other,Chicago,47162,Electronics,186.48,Credit Card,False
55,Male,Los Angeles,100912,Home,439.53,PayPal,False
49,Female,Phoenix,39057,Clothing,274.02,Debit Card,False
23,Female,Chicago,67432,Clothing,321.87,Debit Card,True
37,Female,San Diego,45983,Clothing,364.14,UPI,False
32,Female,San Diego,62739,Clothing,411.09,Credit Card,True
54,Male,Los Angeles,47873,Electronics,141.25,Debit Card,True
47,Female,San Jose,105967,Sports,1270.64,Debit Card,False
57,Female,Los Angeles,116411,Sports,1148.18,Credit Card,False
29,Male,San Diego,69989,Home,202.2,Credit Card,False
18,Male,Philadelphia,74573,Electronics,91.6,Debit Card,False
19,Other,Los Angeles,132398,Clothing,523.61,Debit Card,False
51,Other,Phoenix,96499,Electronics,620.87,UPI,True
58,Other,New York,89670,Clothing,539.94,PayPal,False
33,Other,San Antonio,47004,Clothing,92.64,PayPal,True
25,Male,New York,53573,Sports,170.5,Debit Card,False
47,Other,Los Angeles,96544,Electronics,394.58,Credit Card,False
44,Other,Houston,95882,Home,84.67,Debit Card,True
48,Female,Dallas,57793,Home,381.57,Credit Card,True
